pl_name,pl_bmassj,pl_orbper,discoverymethod
"K2-365 b",0.02760000,23.44817200000,"Transit"
"K2-376 b",0.01150000,5.77647500000,"Transit"
"Kepler-728 b",0.03500000,5.74347726500,"Transit"
"Kepler-563 b",0.03070000,22.18432708000,"Transit"
"Kepler-221 d",0.01135833,10.04156000000,"Transit"
"Kepler-595 b",0.05474625,25.30290920000,"Transit"
"Kepler-296 f",0.01230000,63.33627000000,"Transit"
"HD 173416 b",1.84100000,322.03000000000,"Radial Velocity"
"TOI-682.01",0.04240000,6.83923880000,"Transit"
"Kepler-534 b",0.01780000,15.95994513000,"Transit"
"TOI-1736 c",8.70000000,571.25000000000,"Radial Velocity"
"TOI-5789 b",0.00667027,2.76369000000,"Radial Velocity"
"USco CTIO 108 b",14.00000000,,"Imaging"
"TOI-512 b",0.01123248,7.18886000000,"Transit"
"Kepler-1270 b",0.03460000,6.03356196000,"Transit"
"Kepler-1370 b",0.01270000,20.26416840000,"Transit"
"Kepler-172 c",0.02690000,6.38899600000,"Transit"
"Kepler-1429 b",0.00696000,4.48487493000,"Transit"
"Kepler-419 c",7.30000000,675.47000000000,"Transit Timing Variations"
"K2-266 d",0.02800239,14.69700000000,"Transit"
"KMT-2021-BLG-0119L b",5.52000000,,"Microlensing"
"HD 75784 b",1.00000000,341.20000000000,"Radial Velocity"
"Kepler-1022 b",0.01940000,10.99469878000,"Transit"
"Kepler-1321 d",0.02330000,5.72092008600,"Transit"
"Kepler-433 b",2.82000000,5.33408384000,"Transit"
"Kepler-886 b",0.00920000,6.24146367000,"Transit"
"Kepler-1340 b",0.00951000,0.66502691600,"Transit"
"HD 110113 c",0.03303653,6.74400000000,"Radial Velocity"
"Kepler-220 b",0.00144000,4.15980700000,"Transit"
"HD 99706 b",1.23000000,841.00000000000,"Radial Velocity"
"Kepler-1472 b",0.01340000,38.13128310000,"Transit"
"Kepler-133 b",0.01180000,8.12997600000,"Transit"
"GJ 3138 d",0.03303653,257.80000000000,"Radial Velocity"
"Kepler-283 c",0.01250000,92.74371100000,"Transit"
"Kepler-444 b",0.00011800,3.60010530000,"Transit"
"Kepler-631 b",0.02750000,17.97979059000,"Transit"
"Kepler-1086 b",0.02050000,18.78425728000,"Transit"
"Kepler-998 b",0.01890000,5.65377733000,"Transit"
"KIC 10001893 b",,0.21970000000,"Orbital Brightness Modulation"
"HD 20781 e",0.04420000,85.50730000000,"Radial Velocity"
"Kepler-1023 b",0.02330000,62.13877140000,"Transit"
"Kepler-104 c",0.02247458,23.66820500000,"Transit"
"Kepler-576 b",0.03380000,29.91136794000,"Transit"
"Kepler-1115 b",0.01110000,23.55407250000,"Transit"
"K2-344 b",0.00993000,3.35585000000,"Transit"
"KIC 5437945 b",0.10600000,440.78130000000,"Transit"
"Gl 410 b",0.02642936,6.02000000000,"Radial Velocity"
"Kepler-1859 c",0.01070000,3.59645081000,"Transit"
"K2-323 b",0.01590000,24.93000000000,"Transit"
"HD 95544 b",6.02100000,2041.54152000000,"Radial Velocity"
"HD 132406 b",5.94000000,908.00000000000,"Radial Velocity"
"TOI-5688 A b",0.39000000,2.94815527000,"Transit"
"Kepler-1201 b",0.01840000,15.18725932000,"Transit"
"Kepler-370 c",0.01360000,19.02293000000,"Transit"
"Kepler-1570 b",0.00390000,26.54895500000,"Transit"
"HD 159243 c",1.90000000,248.40000000000,"Radial Velocity"
"Kepler-33 d",0.01230217,21.77596000000,"Transit"
"Kepler-232 c",0.04420000,11.37934900000,"Transit"
"HD 80883 b",5.50000000,6383.78352000000,"Radial Velocity"
"KMT-2021-BLG-0912L b",0.00884125,,"Microlensing"
"Kepler-1505 b",0.00236000,30.86093660000,"Transit"
"MWC 758 c",,,"Imaging"
"WASP-92 b",0.80500000,2.17467420000,"Transit"
"Kepler-949 c",0.02870000,20.99757968000,"Transit"
"tau Cet g",0.00550609,20.00000000000,"Radial Velocity"
"Kepler-151 b",0.03020000,15.22895800000,"Transit"
"Kepler-1290 b",0.00819000,4.69500134000,"Transit"
"K2-371 b",,3.11490500000,"Transit"
"TOI-201 b",0.51600171,52.97860000000,"Transit"
"Kepler-1025 b",0.01440000,37.32294930000,"Transit"
"WASP-16 b",1.24000000,3.11860000000,"Transit"
"Kepler-366 b",0.00859000,3.28195900000,"Transit"
"Kepler-207 d",0.03450000,5.86807500000,"Transit"
"Kepler-1924 b",0.02370000,15.33170033000,"Transit"
"Kepler-1767 b",0.02940000,59.65829849000,"Transit"
"GJ 887 e",0.00459367,4.42490000000,"Radial Velocity"
"TOI-929 b",0.02420000,5.83015366944,"Transit"
"Kepler-1654 b",0.50000000,1047.83560000000,"Transit"
"GJ 740 b",0.00931315,2.37756000000,"Radial Velocity"
"Kepler-1524 b",0.03860000,70.96746030000,"Transit"
"Kepler-68 d",0.84007174,632.62000000000,"Radial Velocity"
"Kepler-359 c",0.00912437,57.68802000000,"Transit"
"TOI-1181 b",1.17900000,2.10318900000,"Transit"
"Kepler-324 e",0.73943674,13.97939968000,"Transit"
"HD 177830 b",1.69000000,410.10001000000,"Radial Velocity"
"Kepler-279 b",13.15467689,12.30968100000,"Transit"
"Kepler-147 b",0.00930000,12.61058400000,"Transit"
"WASP-108 b",0.89200000,2.67555212374,"Transit"
"TOI-1853 b",0.23031296,1.24362580000,"Transit"
"K2-356 b",0.01840000,21.02673660000,"Transit"
"Kepler-1521 b",0.02140000,47.14840805000,"Transit"
"K2-288 B b",0.01340000,31.39346300000,"Transit"
"HD 60532 b",1.06000000,201.90000000000,"Radial Velocity"
"Kepler-238 c",0.47988788,6.15555700000,"Transit"
"Kepler-1901 b",0.00873000,3.48412990600,"Transit"
"HD 135344 A b",10.00000000,,"Imaging"
"Kepler-55 c",0.22000000,42.15164180000,"Transit"
"Kepler-673 b",0.11000000,3.72873109300,"Transit"
"GJ 676 A d",0.01200000,3.60076000000,"Radial Velocity"
"Kepler-218 b",0.00879000,3.61933700000,"Transit"
"WASP-78 b",1.11000000,2.17518000000,"Transit"
"Kepler-620 b",0.03460000,12.91375431000,"Transit"
"Kepler-1330 b",0.01060000,10.10769068000,"Transit"
"TOI-2989 b",3.00000000,3.12283200000,"Transit"
"Kepler-424 b",1.03000000,3.31186440000,"Transit"
"Kepler-349 c",0.01420000,12.24762900000,"Transit"
"KMT-2018-BLG-1988L b",0.01749372,,"Microlensing"
"Kepler-1231 b",0.00819000,10.41725184000,"Transit"
"Kepler-274 b",0.00940000,11.63478800000,"Transit"
"Kepler-280 c",0.01480000,4.80709100000,"Transit"
"TOI-163 b",1.22000000,4.23130600000,"Transit"
"Kepler-969 b",0.01550000,34.17317140000,"Transit"
"Kepler-359 b",0.03840000,25.56322200000,"Transit"
"Kepler-1385 b",0.00171000,2.88879862000,"Transit"
"Kepler-369 c",0.00809000,14.87157200000,"Transit"
"WASP-102 b",0.62200000,2.70981300000,"Transit"
"Kepler-645 b",0.01590000,3.27582262100,"Transit"
"GJ 480 b",0.02768790,9.55360000000,"Radial Velocity"
"gam Psc b",1.34000000,555.10000000000,"Radial Velocity"
"Kepler-1253 b",0.00733000,68.88619150000,"Transit"
"Kepler-65 b",0.00760000,2.15491000000,"Transit"
"TOI-1467 b",0.02831717,5.97114713000,"Transit"
"RR Cae b",4.20000000,4343.50000000000,"Eclipse Timing Variations"
"WASP-186 b",4.22000000,5.02679900000,"Transit"
"Kepler-832 b",0.01540000,7.13969410000,"Transit"
"Kepler-281 d",2.05771412,148.27200320000,"Transit"
"DMPP-3 A b",0.00840076,5.59000000000,"Radial Velocity"
"Kepler-1889 b",0.02820000,37.30369949000,"Transit"
"TOI-5340 b",0.85000000,4.93943920000,"Transit"
"Kepler-988 b",0.01550000,17.76080053000,"Transit"
"KMT-2023-BLG-0735L b",0.12200000,,"Microlensing"
"KMT-2022-BLG-1818L b",4.00000000,,"Microlensing"
"K2-117 c",0.01540000,5.44401700000,"Transit"
"Kepler-400 c",0.00889000,17.34082400000,"Transit"
"WASP-118 b",0.51400000,4.04604350000,"Transit"
"TOI-880 c",0.06830000,6.38727030000,"Transit"
"TOI-1278 b",18.50000000,14.47567000000,"Transit"
"KMT-2022-BLG-0303L b",0.51300000,,"Microlensing"
"HD 12235 b",0.03300000,4.36305000000,"Radial Velocity"
"Kepler-364 b",0.00951000,25.74571800000,"Transit"
"Kepler-732 c",0.00678000,0.89304123600,"Transit"
"HD 220689 b",1.20000000,2266.40000000000,"Radial Velocity"
"Kepler-444 f",0.00104000,9.74048600000,"Transit"
"Kepler-222 c",0.06120000,10.08881000000,"Transit"
"K2-107 b",0.84000000,3.31395900000,"Transit"
"Kepler-999 b",0.01910000,5.99185701700,"Transit"
"GJ 887 c",0.02045129,21.78400000000,"Radial Velocity"
"TOI-1450 A b",0.00395811,2.04392740000,"Transit"
"Kepler-524 b",0.01360000,7.97419807000,"Transit"
"Kepler-291 c",0.01320000,5.70078600000,"Transit"
"WASP-132 c",0.01969616,1.01153624000,"Transit"
"K2-273 b",0.03000000,11.71956630000,"Transit"
"OGLE-2011-BLG-0173L b",0.19000000,,"Microlensing"
"Kepler-1491 b",0.00909000,16.58617620000,"Transit"
"HD 106906 b",11.00000000,,"Imaging"
"Kepler-177 b",0.01837460,36.86010000000,"Transit"
"Kepler-1528 b",0.00859000,1.79111020500,"Transit"
"Kepler-376 c",0.01210000,14.17232700000,"Transit"
"Kepler-1075 b",0.00819000,1.52372816000,"Transit"
"Kepler-160 c",0.04280000,13.69942900000,"Transit"
"HAT-P-36 b",1.84820000,1.32734683000,"Transit"
"Kepler-368 b",0.03360000,26.84768000000,"Transit"
"Kepler-192 b",0.02500000,9.92674600000,"Transit"
"Kepler-115 b",0.00416000,2.40367900000,"Transit"
"Kepler-527 b",0.02660000,13.28535633000,"Transit"
"HD 190647 b",1.98500000,1176.45000000000,"Radial Velocity"
"Kepler-183 b",0.01540000,5.68794500000,"Transit"
"TOI-216.01",0.56000000,34.52552800000,"Transit"
"HD 37605 b",2.69000000,55.01292000000,"Radial Velocity"
"Kepler-1735 b",0.00578000,7.71792984000,"Transit"
"KMT-2021-BLG-0320L b",0.10000000,,"Microlensing"
"Kepler-1618 b",0.00669000,6.10826019000,"Transit"
"Kepler-1455 b",0.01670000,49.27676400000,"Transit"
"Kepler-296 e",0.00930000,34.14211000000,"Transit"
"TOI-4311 c",0.04272746,15.07042500000,"Transit"
"Kepler-325 b",0.02770000,4.54443900000,"Transit"
"Kepler-1376 b",0.00364000,5.30880656000,"Transit"
"EPIC 220674823 c",0.02485618,13.34060300000,"Transit"
"Kepler-1190 b",0.00733000,10.45843441000,"Transit"
"MOA-2012-BLG-006L b",8.40000000,,"Microlensing"
"WASP-81 b",0.72900000,2.71647620000,"Transit"
"Kepler-154 c",0.02830000,62.30327600000,"Transit"
"TOI-1774.01",0.02674399,16.70988000000,"Transit"
"OGLE-2019-BLG-0954L b",14.20000000,,"Microlensing"
"Kepler-1194 b",0.00909000,16.22371307000,"Transit"
"Kepler-352 d",0.00141000,6.88727998700,"Transit"
"HIP 97166 b",0.06009532,10.28891400000,"Transit"
"HD 5388 b",3.20000000,772.50000000000,"Radial Velocity"
"ROXs 12 b",16.00000000,,"Imaging"
"TOI-558 b",3.61000000,14.57407100000,"Transit"
"Kepler-176 c",0.00418465,12.75971200000,"Transit"
"Kepler-833 b",0.01490000,18.75469980000,"Transit"
"HD 23472 b",0.02617765,17.66708700000,"Transit"
"K2-108 b",0.18689236,4.73399900000,"Transit"
"TOI-1859 b",0.21600000,63.48347000000,"Transit"
"Kepler-914 b",0.00780000,4.40966548000,"Transit"
"2MASS J01225093-2439505 b",24.50000000,,"Imaging"
"Kepler-973 b",0.01420000,49.60773310000,"Transit"
"CoRoT-27 b",10.39000000,3.57532000000,"Transit"
"Kepler-440 b",0.01300000,101.11141000000,"Transit"
"K2-343 b",0.01060000,2.78717400000,"Transit"
"Kepler-903 b",0.01480000,10.35077210000,"Transit"
"HIP 54515 b",17.70000000,33000.00000000000,"Imaging"
"HD 5278 b",0.02454154,14.33915600000,"Transit"
"K2-237 b",1.36600000,2.18053332000,"Transit"
"Kepler-331 d",0.01050000,32.13432800000,"Transit"
"WASP-156 b",0.13214678,3.83616290000,"Transit"
"TOI-5322 b",0.57900000,5.42332070000,"Transit"
"HD 290327 b",2.43000000,2443.00000000000,"Radial Velocity"
"Kepler-1810 b",0.04590000,101.13300320000,"Transit"
"K2-84 b",0.02010000,6.42150000000,"Transit"
"Kepler-299 c",0.02360000,6.88587500000,"Transit"
"K2-409 b",0.02110000,1.90808400000,"Transit"
"Kepler-997 b",0.00761000,2.70730671600,"Transit"
"Kepler-1160 b",0.01640000,7.97034958000,"Transit"
"Kepler-162 b",0.00669000,6.91979800000,"Transit"
"PDS 70 c",7.50000000,,"Imaging"
"Kepler-975 c",0.25200000,5.05821338000,"Transit"
"Kepler-247 b",0.01050000,3.33616000000,"Transit"
"HD 2039 b",6.29000000,1120.00000000000,"Radial Velocity"
"Kepler-1336 c",0.01120000,5.77721211000,"Transit"
"KMT-2023-BLG-0830L b",0.05600000,,"Microlensing"
"TOI-216.02",0.05900000,17.16073000000,"Transit"
"Kepler-978 b",0.02900000,49.62215090000,"Transit"
"HD 89307 b",2.02000000,2166.00000000000,"Radial Velocity"
"OGLE-2011-BLG-0265L b",0.88000000,,"Microlensing"
"Kepler-763 c",0.00819000,4.09667624000,"Transit"
"Kepler-236 c",0.01470000,23.96812700000,"Transit"
"Kepler-851 b",0.01090000,8.50699658000,"Transit"
"TOI-2328 b",0.16000000,17.10197000000,"Transit"
"Kepler-206 d",0.00570000,23.44281000000,"Transit"
"Kepler-605 b",0.00839000,3.38353806600,"Transit"
"Kepler-453 b",0.05034138,240.50300000000,"Transit"
"HD 5319 b",1.55600000,637.10000000000,"Radial Velocity"
"TOI-2152 A b",2.83000000,3.37735120000,"Transit"
"MOA-2020-BLG-208L b",0.14473219,,"Microlensing"
"HD 196067 b",11.40000000,3413.70000000000,"Radial Velocity"
"Kepler-1569 b",0.01090000,5.79180156000,"Transit"
"Kepler-234 b",0.04160000,2.71150600000,"Transit"
"Kepler-1100 b",0.01170000,6.42200058000,"Transit"
"Kepler-929 b",0.00444000,0.92103213500,"Transit"
"HD 114386 b",1.46000000,937.70001000000,"Radial Velocity"
"Kepler-860 b",0.03320000,5.10137945400,"Transit"
"TOI-2524 b",0.64000000,7.18585000000,"Transit"
"HATS-2 b",1.37000000,1.35413379000,"Transit"
"K2-17 b",0.01760000,17.96753000000,"Transit"
"HIP 67537 b",13.55800000,2523.64713000000,"Radial Velocity"
"TOI-1451 b",0.04782455,16.53794400000,"Transit"
"HD 14787 b",1.12100000,676.60000000000,"Radial Velocity"
"HD 4313 b",1.92700000,356.21000000000,"Radial Velocity"
"HD 83443 b",0.40200000,2.98562800000,"Radial Velocity"
"WASP-106 b",1.93000000,9.28969000000,"Transit"
"HD 93083 b",0.45100000,144.72000000000,"Radial Velocity"
"TOI-1259 A b",0.44363561,3.47797920000,"Transit"
"HD 133131 A b",1.42000000,649.00000000000,"Radial Velocity"
"KOINTREAU-4 b",15.30000000,,"Imaging"
"HD 214823 b",18.61000000,1854.84424000000,"Radial Velocity"
"K2-181 b",0.02420000,6.89410000000,"Transit"
"Kepler-1039 b",0.00859000,0.93488424200,"Transit"
"Kepler-206 c",0.01190000,13.13747100000,"Transit"
"Kepler-1090 c",0.03420000,42.42720032000,"Transit"
"HAT-P-60 b",0.57400000,4.79478130000,"Transit"
"K2-239 c",0.00306000,7.77500000000,"Transit"
"HD 88986 b",0.05411725,146.05000000000,"Radial Velocity"
"Kepler-976 b",0.04670000,105.95641480000,"Transit"
"HD 215152 e",3.06900000,25.19670000000,"Radial Velocity"
"Kepler-1694 b",0.00553000,3.89526000000,"Transit"
"Kepler-1776 b",0.02300000,35.01190186000,"Transit"
"HD 18143 c",9.99800000,28982.41764000000,"Radial Velocity"
"HD 219134 d",0.05087625,46.85900000000,"Radial Velocity"
"KIC 8540376 b",0.04960000,31.80990000000,"Transit"
"WASP-123 b",0.89900000,2.97764359000,"Transit"
"Kepler-221 e",0.02475254,18.36991700000,"Transit"
"Kepler-280 b",0.00849000,2.13954200000,"Transit"
"TOI-2202 c",0.36900000,24.67440000000,"Transit Timing Variations"
"Kepler-411 b",0.08054620,3.00515600000,"Transit"
"Kepler-1358 b",0.00459000,7.06317341000,"Transit"
"TOI-791 b",0.02989034,139.29931000000,"Transit"
"HD 87816 b",6.74000000,484.17000000000,"Radial Velocity"
"K2-316 b",0.00733000,1.13300000000,"Transit"
"HD 360 b",0.75000000,273.10000000000,"Radial Velocity"
"GJ 273 c",0.00371268,4.72340000000,"Radial Velocity"
"TOI-4030 b",0.09050000,2.50900199461,"Transit"
"EPIC 206215704 b",0.00306000,2.25543600000,"Transit"
"TIC 161045582 b",0.01780000,8.85577189959,"Transit"
"Kepler-1436 b",0.00714000,9.70571600000,"Transit"
"TOI-813 b",0.11400000,83.89110000000,"Transit"
"NGC 2682 Sand 978 b",2.18000000,511.21000000000,"Radial Velocity"
"Kepler-1571 b",0.00920000,3.38555488000,"Transit"
"HAT-P-41 b",1.19000000,2.69405000000,"Transit"
"TOI-1227 b",0.20900000,27.36397000000,"Transit"
"HD 185283 b",1.30000000,4060.00000000000,"Radial Velocity"
"HD 41004 A b",2.54000000,963.00000000000,"Radial Velocity"
"MOA-2010-BLG-477L b",1.50000000,,"Microlensing"
"HIP 54373 b",0.02712142,7.76000000000,"Radial Velocity"
"Kepler-598 b",0.00899000,3.70175428000,"Transit"
"Kepler-1028 b",0.00733000,2.51462432000,"Transit"
"CoRoT-14 b",7.60000000,1.51214000000,"Transit"
"HD 9446 b",0.70000000,30.05200000000,"Radial Velocity"
"Kepler-1627 b",0.04150000,7.20283653000,"Transit"
"Kepler-1920 b",0.02840000,30.25410080000,"Transit"
"Kepler-1155 b",0.01500000,33.46974300000,"Transit"
"Kepler-1171 b",0.02230000,1.44259224000,"Transit"
"HD 65216 b",1.29500000,577.60000000000,"Radial Velocity"
"HIP 90988 b",2.10200000,455.73816000000,"Radial Velocity"
"47 UMa c",0.54000000,2391.00000000000,"Radial Velocity"
"Kepler-436 c",0.01900000,16.79713874000,"Transit"
"HD 175167 b",14.80000000,1175.00000000000,"Radial Velocity"
"Kepler-1743 b",0.01000000,7.64971017800,"Transit"
"Kepler-721 b",0.02350000,5.39202538800,"Transit"
"Kepler-314 c",0.02750000,5.96039200000,"Transit"
"HAT-P-31 b",2.27000000,5.00542000000,"Transit"
"K2-173 b",0.01010000,5.86869900000,"Transit"
"HD 11964 b",0.62200000,1945.00000000000,"Radial Velocity"
"K2-211 b",0.00735000,0.66956100000,"Transit"
"TOI-4029 b",0.11500000,5.88498234631,"Transit"
"Kepler-2001 b",0.00352000,1.09001100300,"Transit"
"TOI-238 b",0.01060321,1.27309900000,"Transit"
"HD 215497 b",4.99900000,3.93404000000,"Radial Velocity"
"Kepler-1817 b",0.01820000,44.29919815000,"Transit"
"HD 220197 b",0.20000000,1728.00000000000,"Radial Velocity"
"Kepler-1247 b",0.01900000,13.71220213000,"Transit"
"HD 154345 b",1.18600000,3280.00000000000,"Radial Velocity"
"Kepler-243 b",0.02070000,5.71544200000,"Transit"
"Kepler-308 b",0.01620000,9.69492800000,"Transit"
"Teegarden's Star d",0.00258001,26.13000000000,"Radial Velocity"
"Kepler-254 d",0.02140000,18.74647700000,"Transit"
"K2-19 b",0.09690764,7.91930000000,"Transit"
"TCP J05074264+2447555 b",0.06292704,,"Microlensing"
"HD 30177 b",8.25000000,2539.00000000000,"Radial Velocity"
"Kepler-1475 b",0.02790000,82.17737400000,"Transit"
"K2-111 c",0.03492451,15.67480000000,"Radial Velocity"
"HAT-P-67 b",0.45000000,4.81010690000,"Transit"
"TOI-2459 b",0.02840000,19.10471800000,"Transit"
"TOI-2373 b",9.30000000,13.33668000000,"Transit"
"Kepler-1530 d",0.03390000,9.20761013000,"Transit"
"TOI-1288 b",0.13875412,2.69982790000,"Transit"
"Kepler-660 b",0.02240000,9.27358194000,"Transit"
"Kepler-760 b",0.03020000,8.70419416000,"Transit"
"Kepler-1712 b",0.01840000,13.81499958000,"Transit"
"Kepler-784 b",0.00982000,31.59226460000,"Transit"
"Kepler-1612 b",0.00340000,3.91795101000,"Transit"
"TOI-1246 e",0.04562210,37.92548000000,"Transit"
"K2-157 b",0.00360000,0.36525750000,"Transit"
"Kepler-1335 b",0.00849000,6.26406846000,"Transit"
"Kepler-612 b",0.02660000,3.72215641300,"Transit"
"KMT-2023-BLG-1642L b",1.08000000,,"Microlensing"
"Kepler-20 f",0.00440489,19.57832800000,"Transit"
"CoRoT-32 b",0.15000000,6.71837000000,"Transit"
"Kepler-289 d",0.01677006,66.02820000000,"Transit"
"Kepler-383 c",0.00651000,31.20075100000,"Transit"
"Kepler-228 c",0.02440000,4.13444400000,"Transit"
"K2-32 b",0.04719528,8.99200000000,"Transit"
"GJ 2030 c",12.80300000,25533.11353000000,"Radial Velocity"
"Kepler-1882 b",0.00886000,13.78730011000,"Transit"
"Kepler-664 b",0.02380000,2.52559331500,"Transit"
"K2-25 b",0.07708562,3.48456408000,"Transit"
"Kepler-450 b",0.06103892,28.45485100000,"Transit"
"Kepler-1054 b",0.02330000,4.30655689000,"Transit"
"TOI-5386 A b",0.48800000,3.62156552000,"Transit"
"Kepler-387 c",0.00201000,11.83754900000,"Transit"
"Kepler-157 c",0.01780000,13.54050000000,"Transit"
"OGLE-2012-BLG-0838L b",0.16700000,,"Microlensing"
"Kepler-680 b",0.02030000,3.68992629100,"Transit"
"Kepler-697 b",0.05020000,3.70987064500,"Transit"
"Kepler-616 b",0.02040000,9.99761851000,"Transit"
"Kepler-202 c",0.01280000,16.28249300000,"Transit"
"K2-339 b",0.01370000,19.50742800000,"Transit"
"HD 141399 e",0.66000000,5000.00000000000,"Radial Velocity"
"HD 7924 c",5.54600000,15.29900000000,"Radial Velocity"
"TOI-2449 b",0.70000000,106.14468000000,"Transit"
"Kepler-338 e",0.02700000,9.34100000000,"Transit Timing Variations"
"K2-229 c",0.02202446,8.32727000000,"Transit"
"tau Cet h",0.00575780,49.41000000000,"Radial Velocity"
"Kepler-1749 b",0.01020000,14.53409958000,"Transit"
"HIP 63242 b",9.18000000,124.60000000000,"Radial Velocity"
"Kepler-1793 b",0.04340000,8.77999973300,"Transit"
"TOI-1203 b",0.01104370,4.15728880000,"Radial Velocity"
"OGLE-2017-BLG-0173L b",0.01029000,,"Microlensing"
"Kepler-1107 b",0.00742000,0.57103851800,"Transit"
"HD 457 b",26.57200000,20324.58153000000,"Radial Velocity"
"Kepler-80 g",0.00020451,14.64558000000,"Transit"
"HD 112640 b",5.00000000,613.20000000000,"Radial Velocity"
"Kepler-166 c",0.01970000,34.26028100000,"Transit"
"Kepler-1647 b",1.51968033,1107.59230000000,"Transit"
"HD 181234 b",9.37900000,7593.40512000000,"Radial Velocity"
"Kepler-349 b",0.29700000,5.92977800000,"Transit"
"OGLE-2013-BLG-1761L b",2.70000000,,"Microlensing"
"Kepler-1815 b",0.02510000,12.19139957000,"Transit"
"MOA-2010-BLG-117L b",0.54000000,,"Microlensing"
"TOI-907.01",0.21100000,4.58491290000,"Transit"
"Kepler-1417 b",0.00306000,20.35052130000,"Transit"
"Kepler-56 b",0.07000000,10.50160000000,"Transit"
"TOI-4363 b",0.01190000,2.11867592279,"Transit"
"HD 41004 B b",18.37000000,1.32830000000,"Radial Velocity"
"Kepler-1197 b",0.00660000,2.03231845000,"Transit"
"Kepler-1921 b",0.02740000,20.03479958000,"Transit"
"Kepler-1484 b",0.01600000,30.45491360000,"Transit"
"HD 47366 c",1.52200000,677.53000000000,"Radial Velocity"
"Kepler-1210 b",0.01110000,8.07124073000,"Transit"
"K2-245 b",0.05460000,11.89307000000,"Transit"
"Kepler-159 b",0.01970000,10.13962300000,"Transit"
"Kepler-91 b",0.81000000,6.24658000000,"Transit"
"Kepler-354 b",0.01270000,5.47666000000,"Transit"
"K2-290 b",0.03429506,9.21165000000,"Transit"
"Kepler-1766 b",0.01830000,105.01499940000,"Transit"
"Kepler-774 b",0.03200000,11.08957230000,"Transit"
"Kepler-859 b",0.03070000,20.38177573000,"Transit"
"UCAC3 113-933 b",21.00000000,,"Imaging"
"TIC 231949697 b",0.00928000,0.90720448719,"Transit"
"Kepler-1972 c",0.00663880,11.32950000000,"Transit"
"HD 176986 c",6.60100000,16.81240000000,"Radial Velocity"
"Kepler-1833 b",0.00705000,6.89212989800,"Transit"
"Kepler-401 d",0.01820000,184.25640500000,"Transit"
"TOI-4458 b",1.73700000,3.93937920000,"Transit"
"OGLE-2017-BLG-1099L b",3.02000000,,"Microlensing"
"K2-219 b",0.00750000,3.90128700000,"Transit"
"GJ 667 C b",0.01789000,7.20300000000,"Radial Velocity"
"Kepler-1621 b",0.01670000,92.26371400000,"Transit"
"HD 206893 b",19.50000000,11100.00000000000,"Imaging"
"HD 238090 b",0.02167826,13.67100000000,"Radial Velocity"
"Kepler-1840 b",0.02560000,131.19000240000,"Transit"
"Kepler-1362 b",0.02290000,136.20562600000,"Transit"
"OGLE-2006-BLG-109L b",0.72700000,1788.50000000000,"Microlensing"
"KOI-984 b",0.05370000,4.28817850000,"Transit"
"Kepler-37 c",0.00409026,21.30184800000,"Transit"
"Kepler-717 b",0.02030000,4.40840023000,"Transit"
"K2-188 c",0.02640000,7.81025300000,"Transit"
"K2-148 d",0.01050000,9.75790000000,"Transit"
"TOI-4791 b",2.31000000,4.28088000000,"Transit"
"Kepler-1566 b",0.00131000,0.53991523800,"Transit"
"kap And b",17.30000000,,"Imaging"
"Kepler-1751 b",0.01250000,7.01731014300,"Transit"
"WASP-132 d",5.16000000,1816.60000000000,"Radial Velocity"
"Kepler-704 b",0.02300000,3.76182115000,"Transit"
"TIC 147027702 b",1.09000000,44.40523000000,"Transit"
"K2-156 b",0.00430000,0.81314300000,"Transit"
"HATS-56 b",0.60200000,4.32479900000,"Transit"
"K2-385 b",0.00939000,2.38086700000,"Transit"
"K2-334 b",0.08540000,5.11398100000,"Transit"
"WASP-154 b",0.62600000,3.81167800000,"Transit"
"Kepler-150 f",0.04050000,637.20930000000,"Transit"
"Kepler-304 c",0.01680000,5.31594600000,"Transit"
"HAT-P-43 b",0.66200000,3.33264140000,"Transit"
"Kepler-279 d",0.11800000,54.41400000000,"Transit"
"NGTS-38 b",4.77000000,180.52797000000,"Transit"
"Kepler-49 e",0.00326639,18.59610800000,"Transit"
"Kepler-1432 b",0.01750000,23.91090110000,"Transit"
"HAT-P-42 b",1.04400000,4.64187800000,"Transit"
"Kepler-355 c",0.02450000,25.76229400000,"Transit"
"Kepler-326 c",0.05500000,4.58035800000,"Transit"
"Kepler-1299 b",0.02880000,19.94008740000,"Transit"
"K2-346 b",0.01800000,26.20144600000,"Transit"
"TOI-172 b",5.42000000,9.47725000000,"Transit"
"Kepler-741 b",0.02870000,7.03902374000,"Transit"
"Kepler-1806 b",0.01930000,9.03332042700,"Transit"
"Kepler-353 c",0.00780000,8.41089400000,"Transit"
"HD 2952 b",0.89600000,312.08000000000,"Radial Velocity"
"TOI-375 c",2.10600000,115.50000000000,"Radial Velocity"
"Kepler-1226 b",0.00849000,17.29234530000,"Transit"
"Kepler-560 b",0.01130000,18.47764449000,"Transit"
"PZ Tel b",27.00000000,44000.00000000000,"Imaging"
"HD 164604 c",9.50000000,5387.00000000000,"Radial Velocity"
"Kepler-1048 b",0.01010000,6.92101021000,"Transit"
"Kepler-1422 b",0.01490000,18.60519420000,"Transit"
"Kepler-1094 b",0.03220000,78.10002310000,"Transit"
"HD 69830 c",0.03710000,31.56000000000,"Radial Velocity"
"HD 82943 c",1.95900000,220.07800000000,"Radial Velocity"
"TOI-1749 d",0.04719528,9.04970000000,"Transit"
